,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,extended_entities,label
133,1.17218610732626E+018,Thu Sep 12 16:32:00 +0000 2019,1.17218610732626E+018,1.17218610732626E+018,"@Iam__Kevin එ් පොටෝ එකේ ඉන්න ගස් බැල්ලි ව දැක්කම අප්පිරියත් හිතෙනවා.😡😡😡 සික් ,",False,"[12, 78]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Iam__Kevin', 'name': 'Captain America ✪', 'id': 4191134834, 'id_str': '4191134834', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.17202699497391E+018,1.17202699497391E+018,4191134834,4191134834,Iam__Kevin,1.11292101028459E+018,1.11292101028459E+018,,,,,False,0,10,1,0,1.1720269949739E+018,1.1720269949739E+018,False,False,si,,,,,,,,,1
135,9.78652183938793E+017,Tue Mar 27 15:17:17 +0000 2018,9.78652183938793E+017,9.78652183938793E+017,"- බැල්ලි ගිය උඩක් -
සොරි ඒ බැල්ලිව උඩින් තියන්නේ ට්‍රෙන්ඩ් කරන්නේ ඔබමයි",False,"[0, 71]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,401184754,401184754,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,3,18,0,0,9.78652183938793E+017,9.78652183938793E+017,False,False,si,,,,,,,,,0
136,1.20118693787858E+018,Sun Dec 01 17:10:57 +0000 2019,1.20118693787858E+018,1.20118693787858E+018,හොද වැඩේ බැල්ලි හෙන ගැම්මෙන් විකිනුනේ https://t.co/YUNFRZseuk,False,"[0, 61]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/YUNFRZseuk', 'expanded_url': 'https://www.facebook.com/story.php?story_fbid=2426544987462316&id=100003205159300', 'display_url': 'facebook.com/story.php?stor…', 'indices': [38, 61]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,700069412,700069412,,,,,False,0,0,0,0,1.20118693787858E+018,1.20118693787858E+018,False,False,si,,False,True,,,,,,0
137,1.2726063895804E+018,Mon Jun 15 19:06:21 +0000 2020,1.2726063895804E+018,1.2726063895804E+018,@CocoBoiSL @thambaru මම නොවේ අපේ බැල්ලි කිවේ.. බාව් බාව් ෆොන්ට් එක දාගන්න කිවා,False,"[21, 78]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CocoBoiSL', 'name': 'Coco', 'id': 1094942998851346433, 'id_str': '1094942998851346433', 'indices': [0, 10]}, {'screen_name': 'thambaru', 'name': 'Calculus Wijesekara', 'id': 212847371, 'id_str': '212847371', 'indices': [11, 20]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.27259811504904E+018,1.27259811504904E+018,1.09494299885135E+018,1.09494299885135E+018,CocoBoiSL,1313196162,1313196162,,,,,False,0,0,0,0,1.27217039295882E+018,1.27217039295882E+018,False,False,si,,,,,,,,,0
138,5.94034869195289E+017,Fri May 01 07:05:24 +0000 2015,5.94034869195289E+017,5.94034869195289E+017,"""ඒ කන්දත් මගේ තමයි මේ කන්දත් මගේ තමයි කඳු යායම මගේ තමයි මගේ රාජ්ජේ.."" පිස්සු හුත්තියෙක්. වල් බැල්ලි.. මීමැස් රැජිනක් වගේ ඇති",False,"[0, 124]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,3215315933,3215315933,,,,,False,0,0,0,0,5.94034869195289E+017,5.94034869195289E+017,False,False,si,,,,,,,,,1
142,1.17670407529717E+018,Wed Sep 25 03:44:48 +0000 2019,1.17670407529717E+018,1.17670407529717E+018,"බස් එකේ කපල්ස් එකක් යනවා..
අම්මෝ සෙනෙහේ. ඔලුව අත ගානවා. මූණ අත ගානවා.. අත් දෙක පටල ගෙන.. හිනා වෙවි ටික දුරක් ආවා.. කෙල්ලගේ phone එක කොල්ලා නිකන් ගත්තා බලන්න.. අන්තිමට ඌ ඉස්සරහ halt එකෙන් බැස්සා🤣🤣🤣.. කෙල්ල ගියා බැල්ලි වගේ.. 🤣👣👋🏻",False,"[0, 227]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,3243819680,3243819680,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,26,7,0,1.17670407529717E+018,1.17670407529717E+018,False,False,si,,,,,,,,,0
143,1.32800566074378E+018,Sun Nov 15 16:03:17 +0000 2020,1.32800566074378E+018,1.32800566074378E+018,"පාරට බැහැපු දරුපවුල් කාරයෙක්, අම්ම කෙනෙක්, දෙමව්පියෙක්ට මැණිකක් වගේ වටින දරුවෙක්, කෑම නිමෙන්න ඉස්සෙල්ලා කඩාගෙන දුවන ඌබර් කොළුවෙක් වගේ අහිංසකයෙක් යටකරලා මරන්නේ නැතුව, නන්ද මෝටර්ස් කඩාගෙන ගිය එක ලොකු දෙයක්.

නැත්නම් අනිවාර්යයෙන් වරද මරණකාරයාගේ වෙනවාමයි.

#මුන්_යයි_හිරේ https://t.co/IMn7zj1LyP",False,"[0, 267]","{'hashtags': [{'text': 'මුන්_යයි_හිරේ', 'indices': [253, 267]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1328004740005945344, 'id_str': '1328004740005945344', 'indices': [268, 291], 'media_url': 'http://pbs.twimg.com/media/Em4FRmQW4AAJeQP.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Em4FRmQW4AAJeQP.jpg', 'url': 'https://t.co/IMn7zj1LyP', 'display_url': 'pic.twitter.com/IMn7zj1LyP', 'expanded_url': 'https://twitter.com/BizColombo/status/1328005660743782407/photo/1', 'type': 'photo', 'original_info': {'width': 1024, 'height': 768, 'focus_rects': [{'x': 0, 'y': 149, 'h': 573, 'w': 1024}, {'x': 256, 'y': 0, 'h': 768, 'w': 768}, {'x': 350, 'y': 0, 'h': 768, 'w': 674}, {'x': 550, 'y': 0, 'h': 768, 'w': 384}, {'x': 0, 'y': 0, 'h': 768, 'w': 1024}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 768, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 768, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}}}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.16749013026265E+018,1.16749013026265E+018,,,,,False,10,126,7,4,1.32800566074378E+018,1.32800566074378E+018,False,False,si,,False,True,,,,,"{'media': [{'id': 1328004740005945344, 'id_str': '1328004740005945344', 'indices': [268, 291], 'media_url': 'http://pbs.twimg.com/media/Em4FRmQW4AAJeQP.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Em4FRmQW4AAJeQP.jpg', 'url': 'https://t.co/IMn7zj1LyP', 'display_url': 'pic.twitter.com/IMn7zj1LyP', 'expanded_url': 'https://twitter.com/BizColombo/status/1328005660743782407/photo/1', 'type': 'photo', 'original_info': {'width': 1024, 'height': 768, 'focus_rects': [{'x': 0, 'y': 149, 'h': 573, 'w': 1024}, {'x': 256, 'y': 0, 'h': 768, 'w': 768}, {'x': 350, 'y': 0, 'h': 768, 'w': 674}, {'x': 550, 'y': 0, 'h': 768, 'w': 384}, {'x': 0, 'y': 0, 'h': 768, 'w': 1024}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 768, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 768, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}}, 'media_key': '3_1328004740005945344', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 208, 'green': 205, 'blue': 200}, 'percentage': 35.61}, {'rgb': {'red': 51, 'green': 47, 'blue': 44}, 'percentage': 29.17}, {'rgb': {'red': 124, 'green': 111, 'blue': 102}, 'percentage': 24.24}, {'rgb': {'red': 90, 'green': 60, 'blue': 36}, 'percentage': 2.34}, {'rgb': {'red': 230, 'green': 130, 'blue': 54}, 'percentage': 1.35}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",0
144,1.10239961199246E+018,Mon Mar 04 02:45:23 +0000 2019,1.10239961199246E+018,1.10239961199246E+018,@DeV_DaZ අනික් එක බලපන් තමන්ගේ ඇත්තටම ලව් කරන කෙල්ලට බැල්ලි ගානට දාන එව්න් මේකේ දුක්ගන්නාරාළලා වෙන අපුරුව ඒ වගෙම කෙල්ලොත් එහමයි. පුලුවන් තරම් තමන්ට වඩා පහලින් ඉන්න උන්ව පාච්චල් කරන දෙකයි පනහට දාන ඔය මොඩර්න් අම්මන්ඩිලා පොත් ටිකක් කෑම එකක් දීලා මෙකට ඇවිත් රගන රැගිල්ල දීහා. 😂😂😂,False,"[9, 275]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dev_daz', 'name': 'Dev Daz', 'id': 1288314690666237953, 'id_str': '1288314690666237953', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,9.65566389439291E+017,9.65566389439291E+017,,,,,False,0,3,0,0,1.10239080995184E+018,1.10239080995184E+018,False,False,si,,,,,,,,,0
147,9.78541117846184E+017,Tue Mar 27 07:55:57 +0000 2018,9.78541117846184E+017,9.78541117846184E+017,"පපී කිව්වම අනා හුරතලෙ,
බැල්ලි කිව්වම මල පැනලා කුනුහබ්බ කියනො.. අනේ යකෝ 😂😂😂",False,"[0, 74]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,181142874,181142874,,,,,False,3,25,3,1,9.78541117846184E+017,9.78541117846184E+017,False,False,si,,,,,,,,,0
148,1.05473422216916E+018,Tue Oct 23 14:00:09 +0000 2018,1.05473422216916E+018,1.05473422216916E+018,මම බෑ කිව්වම සෙනග ඉස්සරහම මට කෑ ගැහුවා බැල්ලි මම උඹට හොද පාඩමක් උගන්නන්නම් කියලා මාව බලෙන්ම සිප ගත්තා https://t.co/J0moB7nSop,False,"[0, 125]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/J0moB7nSop', 'expanded_url': 'http://www.rategossip.com/8548/2018/10/me-2.html', 'display_url': 'rategossip.com/8548/2018/10/m…', 'indices': [102, 125]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,2576503243,2576503243,,,,,False,0,0,0,0,1.05473422216916E+018,1.05473422216916E+018,False,False,si,,False,True,,,,,,1
151,1.30406396243505E+018,Thu Sep 10 14:27:31 +0000 2020,1.30406396243505E+018,1.30406396243505E+018,@Dhanuwick සද්දෙ වැඩී හුකනවා ගෙදරට අවිත් .,False,"[11, 42]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dhanuwick', 'name': '🌼Dhanu🌼', 'id': 1100590218434867205, 'id_str': '1100590218434867205', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.30404266945962E+018,1.30404266945962E+018,1.10059021843487E+018,1.10059021843487E+018,Dhanuwick,1.30400112357807E+018,1.30400112357807E+018,,,,,False,0,2,0,8,1.30387177173784E+018,1.30387177173784E+018,False,False,si,,,,,,,,,1
154,1.28370763125787E+018,Thu Jul 16 10:18:44 +0000 2020,1.28370763125787E+018,1.28370763125787E+018,@MaheshNegombo අවුරුදු 3 ජර්මන් ෂෙපර්ඩ් බැල්ලි රතිඤ්ඤා සද්දෙට පාරට දිව්වා දිව්වාමයි අදටත් නෑ..,False,"[15, 94]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MaheshNegombo', 'name': 'Mahesh Madusanka', 'id': 189878124, 'id_str': '189878124', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2836990153941E+018,1.2836990153941E+018,189878124,189878124,MaheshNegombo,1.12693996201891E+018,1.12693996201891E+018,,,,,False,0,1,0,0,1.2836990153941E+018,1.2836990153941E+018,False,False,si,,,,,,,,,0
155,1.19495427986761E+018,Thu Nov 14 12:24:36 +0000 2019,1.19495427986761E+018,1.19495427986761E+018,"මුලු ගමම දෙවනත් කරපු
ඝාණ්ටාර කුළුණ යට පැටියත් බදාගෙන,
බැල්ලි නිදි යසට
අරුමය!
පැටියගෙ හීන් කෙදිරිල්ලට
අවදි වුනා විගහට🌸
#ammgesenehasa👀",False,"[0, 133]","{'hashtags': [{'text': 'ammgesenehasa', 'indices': [118, 132]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.17701155406948E+018,1.17701155406948E+018,,,,,False,0,7,0,0,1.19495427986761E+018,1.19495427986761E+018,False,False,si,,,,,,,,,0
156,1.17525467321888E+018,Sat Sep 21 03:45:23 +0000 2019,1.17525467321888E+018,1.17525467321888E+018,මුලින්ම හඳට ගිය මිනිසා මම 😊👋,False,"[0, 28]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,7.50011074762551E+017,7.50011074762551E+017,,,,,True,0,12,0,2,1.17525467321888E+018,1.17525467321888E+018,False,False,si,,,,1.17525430872144E+018,1.17525430872144E+018,"{'url': 'https://t.co/JfeZOgbSk9', 'expanded': 'https://twitter.com/Dr_Alien_/status/1175254308721442816', 'display': 'twitter.com/Dr_Alien_/stat…'}",,,0
157,1.32816602325052E+018,Mon Nov 16 02:40:30 +0000 2020,1.32816602325052E+018,1.32816602325052E+018,"@HBandaare @BizColombo @Cheesequeen324 ඇත්ත, ඔහේ කීවාම තමයී තේරුනේ. මම ඒ රියදුරාට #බැල්ලි කියාපු එක වැරදීයී. අපේ දෙමාපියන් හරියට මට හය හතර කියලා දීලා නෑනේ. ඒකයී මම ගෑනු ලමයෙක් දැක්ක ගමන් #බැල්ලි කියලා කියන්න හිතුනේ. සමාවෙන්න. ලංකාවේ මීට ඉස්සර වාහන අනතුරු වුනු බවත්, ඒවා අනතුරු මිස, අපරාද නොවෙන බවත් දැනගෙන හිටියේ නැහැ.",False,"[39, 318]","{'hashtags': [{'text': 'බැල්ලි', 'indices': [82, 89]}, {'text': 'බැල්ලි', 'indices': [187, 194]}], 'symbols': [], 'user_mentions': [{'screen_name': 'HBandaare', 'name': 'HOMO SAPIENS BALANGODENSIS', 'id': 1206951043965296644, 'id_str': '1206951043965296644', 'indices': [0, 10]}, {'screen_name': 'BizColombo', 'name': '@BizColombo', 'id': 1167490130262646784, 'id_str': '1167490130262646784', 'indices': [11, 22]}, {'screen_name': 'Cheesequeen324', 'name': 'Achini.324 🧀🇱🇰', 'id': 1120909397931114496, 'id_str': '1120909397931114496', 'indices': [23, 38]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.32814318437605E+018,1.32814318437605E+018,1.2069510439653E+018,1.2069510439653E+018,HBandaare,1.26937563388645E+018,1.26937563388645E+018,,,,,False,0,1,1,0,1.32800566074378E+018,1.32800566074378E+018,False,False,si,,,,,,,,,0
158,1.20676588748903E+018,Tue Dec 17 02:39:42 +0000 2019,1.20676588748903E+018,1.20676588748903E+018,"උදේ පාන්දර මහ ජරා වැඩක් කරලා ගිහින් මොකෙක් හරි 😡 චූටි පූස් පැටවු 3ක් අපේ වැට අයිනෙ ගහක් යටට දාලා ගිහින් ,අපේ ගෙදර පූස් පැටවු හදන්න බෑ බල්ලො එයාලව කනවා,අපි දැන් එයාලට මොනවා කරන්නද මන්දා",False,"[0, 184]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.12023661126502E+018,1.12023661126502E+018,,,,,False,0,70,13,2,1.20676588748903E+018,1.20676588748903E+018,False,False,si,,,,,,,,,0
160,1.15678038013928E+018,Thu Aug 01 04:15:09 +0000 2019,1.15678038013928E+018,1.15678038013928E+018,"අම්මට දුක හිතිලා ඊට පස්සේ private කැම්පස් එහෙකෙට යැව්වා. සල්ලි තිබිල නෙමෙය් ඒත් ඉගෙනගන්නත් එපැයි. ඊට පස්සේ ගියා leadership camp එහෙකට. එතන හොඳටම rag වුනා. මොකෝ කොළඹ එවුන් පෙන්නන්න බැහැනේ. ඊට පස්සේ කැම්පස් ආවා. අවුරුදු 4ම rag වුනා. 'වේසි' ලු, 'බැල්ලි' ලු. ඔවා අහගෙන ඉතින් හිටියා.",False,"[0, 278]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.156780377975E+018,1.156780377975E+018,963639906,963639906,sheshadri__,963639906,963639906,,,,,False,1,25,1,0,1.156780377975E+018,1.156780377975E+018,False,False,si,,,,,,,"{'id': 1156780377975001088, 'id_str': '1156780377975001088'}",,0
161,1.33560125490754E+018,Sun Dec 06 15:05:28 +0000 2020,1.33560125490754E+018,1.33560125490754E+018,@MnetMAMA  තොපිට හොදක් සිද්ධ වෙන්නේ නෑ.  තුක් නොදකින් මූසල බැල්ලි!!!!,False,"[0, 69]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MnetMAMA', 'name': 'MAMA(엠넷아시안뮤직어워즈)', 'id': 128487133, 'id_str': '128487133', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,128487133,128487133,MnetMAMA,1.16154405157908E+018,1.16154405157908E+018,,,,,False,0,0,0,0,1.33560125490754E+018,1.33560125490754E+018,False,False,si,,,,,,,,,1
