,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,quoted_status_id,quoted_status_id_str,quoted_status_permalink,possibly_sensitive,possibly_sensitive_editable,extended_entities,card,self_thread,label
143,1.06992213270704E+018,Tue Dec 04 11:51:29 +0000 2018,1.06992213270704E+018,1.06992213270704E+018,"@slppofficial අනේ ඔයා හුකන්න ගෙදර ගීන්,යකෝ අතුරු තහනම් නියෝගයක් දන්නැති එකා අමාත්‍යාංශයේ වැඩ කරන්න.",False,"[14, 99]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'slppofficial', 'name': 'ශ්\u200dරී ලංකා පොදුජන පෙරමුණ', 'id': 944981419897638912, 'id_str': '944981419897638912', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.06981836254339E+018,1.06981836254339E+018,9.44981419897639E+017,9.44981419897639E+017,slppofficial,1.06258233998788E+018,1.06258233998788E+018,,,,,False,0,0,0,0,1.06981836254339E+018,1.06981836254339E+018,False,False,si,,,,,,,,,,1
144,1.23009940380276E+018,Wed Feb 19 11:58:46 +0000 2020,1.23009940380276E+018,1.23009940380276E+018,@IsuruPraveen1 @SPriyawickrama උබෙ ගෑනිට හුකලා බඩ කරන කොට තො පොන්නයා කිව්වෙ නෑනෙ හුත්තො...ගිහින්  සිර්කොතෙ පොන්නයෙක්ට පුක දිපන් මොඩ හුත්තිගෙ පුතා🤣🤣🤣🤣,False,"[31, 149]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'IsuruPraveen1', 'name': 'ඉසුරු ප්\u200dරවීන්', 'id': 1160134389528842240, 'id_str': '1160134389528842240', 'indices': [0, 14]}, {'screen_name': 'SPriyawickrama', 'name': 'Shane Priyawickrama', 'id': 3269230976, 'id_str': '3269230976', 'indices': [15, 30]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.23009589154297E+018,1.23009589154297E+018,1.16013438952884E+018,1.16013438952884E+018,IsuruPraveen1,1.2009714286375E+018,1.2009714286375E+018,,,,,False,0,1,1,1,1.22975046397897E+018,1.22975046397897E+018,False,False,si,,,,,,,,,,1
145,1.11338151107872E+018,Wed Apr 03 10:03:32 +0000 2019,1.11338151107872E+018,1.11338151107872E+018,@athalkolla123 හුකන්න ආසයි ඔයාට,False,"[15, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'athalkolla123', 'name': '👄දඟ පැටියා👄', 'id': 966710339822735361, 'id_str': '966710339822735361', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.09610102767208E+018,1.09610102767208E+018,9.66710339822735E+017,9.66710339822735E+017,athalkolla123,1.09063563582679E+018,1.09063563582679E+018,,,,,False,0,1,1,0,1.09610102767208E+018,1.09610102767208E+018,False,False,si,,,,,,,,,,1
146,9.51431472438637E+017,Thu Jan 11 12:31:54 +0000 2018,9.51431472438637E+017,9.51431472438637E+017,@Mr_acidz @Rasthiyaduwa කලු එකක් කලු එකක් 😂🔫,False,"[24, 44]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Rasthiyaduwa', 'name': 'රස්තියාදුකාරයා', 'id': 166556379, 'id_str': '166556379', 'indices': [10, 23]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.51415243757953E+017,9.51415243757953E+017,3105683714,3105683714,Acidtweetz,903733902,903733902,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,1,1,0,9.51297659242873E+017,9.51297659242873E+017,False,False,si,,,,,,,,,,0
147,1.20261841591711E+018,Thu Dec 05 15:59:08 +0000 2019,1.20261841591711E+018,1.20261841591711E+018,"@Chandu_original හුකන්න, ගංජ ගහන්න වගේ ඒව බැරිද? 😕",False,"[17, 50]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Chandu_original', 'name': '🅒🅗🅐🅝🅓🅤ᵅ💫', 'id': 1181169304877879297, 'id_str': '1181169304877879297', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2022717257377E+018,1.2022717257377E+018,1.18116930487788E+018,1.18116930487788E+018,Chandu_original,717881136,717881136,,,,,False,0,1,1,0,1.2022717257377E+018,1.2022717257377E+018,False,False,si,,,,,,,,,,1
148,1.36404086419299E+018,Tue Feb 23 02:34:19 +0000 2021,1.36404086419299E+018,1.36404086419299E+018,"@SanthaSumanasi3 අප සියල්ලන්ම දුරාචාරයට ආදරය කරන පිරිමින් සහ කාන්තාවන් වන අතර, එය ප්‍රතික්ෂේප කරන කවුරුන් හෝ බොරුකාරයෙකි",False,"[17, 120]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SanthaSumanasi3', 'name': 'Santha Sumanasiri', 'id': 1314199386813915140, 'id_str': '1314199386813915140', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.36398454194637E+018,1.36398454194637E+018,1.31419938681392E+018,1.31419938681392E+018,SanthaSumanasi3,1.35273910548296E+018,1.35273910548296E+018,,,,,False,0,0,1,0,1.35392941738755E+018,1.35392941738755E+018,False,False,si,,,,,,,,,,0
150,1.22870457495063E+018,Sat Feb 15 15:36:13 +0000 2020,1.22870457495063E+018,1.22870457495063E+018,@kospolos @DulithK මහින්ද ඇරියත් ජයවේව ජයවේව මහරජානෙනි කියන උන් ඔය,False,"[19, 66]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kospolos', 'name': 'Danu', 'id': 260766258, 'id_str': '260766258', 'indices': [0, 9]}, {'screen_name': 'DulithK', 'name': 'Dulith Kasun (DK)', 'id': 55178704, 'id_str': '55178704', 'indices': [10, 18]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.22870441301274E+018,1.22870441301274E+018,260766258,260766258,kospolos,189878124,189878124,,,,,False,0,1,1,0,1.22870314608967E+018,1.22870314608967E+018,False,False,si,,,,,,,,,,0
151,1.16564704978792E+018,Sun Aug 25 15:28:08 +0000 2019,1.16564704978792E+018,1.16564704978792E+018,@MarshaMelody හුකන්න ඕන කැරි මාශා ට,False,"[0, 35]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MarshaMelody', 'name': 'Thushari Talpahewa', 'id': 948313993, 'id_str': '948313993', 'indices': [0, 13]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,948313993,948313993,MarshaMelody,9.76847571137323E+017,9.76847571137323E+017,,,,,False,0,0,1,0,1.16564704978792E+018,1.16564704978792E+018,False,False,si,,,,,,,,,"{'id': 1165647049787924480, 'id_str': '1165647049787924480'}",1
152,1.37540887132223E+018,Fri Mar 26 11:26:43 +0000 2021,1.37540887132223E+018,1.37540887132223E+018,පකයිනි.... අද සිකුරාදා :’),False,"[0, 26]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.12119016902411E+018,1.12119016902411E+018,,,,,False,9,86,9,4,1.37540887132223E+018,1.37540887132223E+018,False,False,si,,,,,,,,,,1
153,1.23524766374798E+018,Wed Mar 04 16:56:07 +0000 2020,1.23524766374798E+018,1.23524766374798E+018,@Wasanth53468261 @sajithpremadasa මේ මුහුදු හුකන්න හිතන් ඉන්නේ මූ තමා ඩෑල් එක කියලා😂,False,"[34, 84]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Wasanth53468261', 'name': 'Wasantha Perera', 'id': 1168509537831325696, 'id_str': '1168509537831325696', 'indices': [0, 16]}, {'screen_name': 'sajithpremadasa', 'name': 'Sajith Premadasa', 'id': 106014897, 'id_str': '106014897', 'indices': [17, 33]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.23524709604495E+018,1.23524709604495E+018,1.16850953783133E+018,1.16850953783133E+018,Wasanth53468261,1.19637419840845E+018,1.19637419840845E+018,,,,,False,0,3,3,0,1.23524709604495E+018,1.23524709604495E+018,False,False,si,,,,,,,,,,1
154,1.19746989211657E+018,Thu Nov 21 11:00:44 +0000 2019,1.19746989211657E+018,1.19746989211657E+018,@nima_dre එහෙම හුකන්න දෙන්න බෑ!,False,"[10, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nima_dre', 'name': 'Blood Diamond ❄️', 'id': 352931832, 'id_str': '352931832', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.19746815489449E+018,1.19746815489449E+018,352931832,352931832,nima_dre,166556379,166556379,,,,,False,0,0,0,0,1.19745369409192E+018,1.19745369409192E+018,False,False,si,,,,,,,,,,1
155,1.29748152549193E+018,Sun Aug 23 10:31:16 +0000 2020,1.29748152549193E+018,1.29748152549193E+018,@shammikakrishan @1999Dasith හුකන්න දාලා😂😂🙏🏻,False,"[29, 44]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'shammikakrishan', 'name': 'ＳＨＡＭＭＩＫＡ 🇱🇰', 'id': 1656799536, 'id_str': '1656799536', 'indices': [0, 16]}, {'screen_name': '1999Dasith', 'name': 'dasith wishwaka', 'id': 711928192177549312, 'id_str': '711928192177549312', 'indices': [17, 28]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.29746055429505E+018,1.29746055429505E+018,1656799536,1656799536,shammikakrishan,1.05361343334875E+018,1.05361343334875E+018,,,,,False,0,3,0,0,1.2974036680487E+018,1.2974036680487E+018,False,False,si,,,,,,,,,,1
156,1.1242998105325E+018,Fri May 03 13:08:57 +0000 2019,1.1242998105325E+018,1.1242998105325E+018,මනුස්සකමට රෙද්ද ඉස්සුවාම ණයට හුකන්න එනව කියන්නෙ මේකට.,False,"[0, 53]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,186032870,186032870,,,,,True,11,60,6,0,1.1242998105325E+018,1.1242998105325E+018,False,False,si,,1.12420243377172E+018,1.12420243377172E+018,"{'url': 'https://t.co/FrAsKwhIEj', 'expanded': 'https://twitter.com/zahranc/status/1124202433771724800', 'display': 'twitter.com/zahranc/status…'}",,,,,,1
157,1.38437916668706E+018,Tue Apr 20 05:31:28 +0000 2021,1.38437916668706E+018,1.38437916668706E+018,@anushaka_____ පැනික් උනා නේද 😂 බැල්ලො බැල්ලියො කෙසේවෙතත් අන්දයො එක්ක හුකන්න බෑනෙ මාමෙ 😂,False,"[15, 88]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'anushaka_____', 'name': 'හොඳ පුතා', 'id': 1110203643695939590, 'id_str': '1110203643695939590', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.38437888382739E+018,1.38437888382739E+018,1.11020364369594E+018,1.11020364369594E+018,anushaka_____,1.20538602574636E+018,1.20538602574636E+018,,,,,False,0,1,1,0,1.38437412434091E+018,1.38437412434091E+018,False,False,si,,,,,,,,,,1
158,1.17581375838126E+018,Sun Sep 22 16:47:00 +0000 2019,1.17581375838126E+018,1.17581375838126E+018,අනේ හුකන්න කියපන් උන්ට,False,"[0, 22]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2503150696,2503150696,,,,,True,0,11,1,0,1.17581375838126E+018,1.17581375838126E+018,False,False,si,,1.17580975701961E+018,1.17580975701961E+018,"{'url': 'https://t.co/UOboEcqZ6F', 'expanded': 'https://twitter.com/pawantha_perera/status/1175809757019615232', 'display': 'twitter.com/pawantha_perer…'}",,,,,,1
159,1.19958075001568E+018,Wed Nov 27 06:48:32 +0000 2019,1.19958075001568E+018,1.19958075001568E+018,"@nima_dre අව්වේ හුකන්න එපා, දාඩිය දානවා වැඩියි.",False,"[10, 47]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nima_dre', 'name': 'Blood Diamond ❄️', 'id': 352931832, 'id_str': '352931832', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.19958059780855E+018,1.19958059780855E+018,352931832,352931832,nima_dre,166556379,166556379,,,,,False,1,0,1,0,1.19958059780855E+018,1.19958059780855E+018,False,False,si,,,,,,,,,,1
160,1.16535965425313E+018,Sat Aug 24 20:26:07 +0000 2019,1.16535965425313E+018,1.16535965425313E+018,@Dr_Alien_ @puka_sl @BasnayakageGopi @rasiikalink @MalindaOnline පිටසක්වලින් බැහැල වගේ හුකන්න ගියාම තමයි මලයෝ ඩිවෝස් කේස් වැඩි මෙකල. හුකලා හමරයිනෙ එතනම.😂,False,"[65, 153]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dr_Alien_', 'name': 'Alien🌻', 'id': 874190738455752704, 'id_str': '874190738455752704', 'indices': [0, 10]}, {'screen_name': 'puka_sl', 'name': 'පුක 🍑 | PUKA | All Fart No Shit', 'id': 1089477743773868032, 'id_str': '1089477743773868032', 'indices': [11, 19]}, {'screen_name': 'BasnayakageGopi', 'name': 'ගෝප්ස්', 'id': 982608810928844801, 'id_str': '982608810928844801', 'indices': [20, 36]}, {'screen_name': 'MalindaOnline', 'name': 'Malinda Alahakoon ☕', 'id': 74673651, 'id_str': '74673651', 'indices': [50, 64]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.16535406614018E+018,1.16535406614018E+018,8.74190738455753E+017,8.74190738455753E+017,Dr_Alien_,1.13806437267098E+018,1.13806437267098E+018,,,,,False,0,1,1,0,1.16512196731544E+018,1.16512196731544E+018,False,False,si,,,,,,,,,,1
161,1.10874971158483E+018,Thu Mar 21 15:18:25 +0000 2019,1.10874971158483E+018,1.10874971158483E+018,"මමනම් කියන්නෙ කොළඹ මුඩුක්කු වල ඉන්න සිංහල  උනුත් අරන් ගිහින් විල්පත්තුවේ පදිංචි කරවන්න ඕන ටෞකන්න 😂😂

බදුර්දීන්ද මොකාද කියන පකයට විතරක් එහෙම හුකන්න දෙන්න බෑ මේකෙ😏",False,"[0, 161]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,9.69094468350562E+017,9.69094468350562E+017,,,,,False,0,6,0,0,1.10874971158483E+018,1.10874971158483E+018,False,False,si,,,,,,,,,,1
162,5.58836435638555E+017,Sat Jan 24 03:59:23 +0000 2015,5.58836435638555E+017,5.58836435638555E+017,"මචන් දැන් වැලන්ටයින් ද මොකක්ද එක ලගයිනෙ ඉතින් ලව් සින් ගැන පොස්ට් දදා පිස්සු හුකන්න නම් හදන්න එපා බන් උබලට :3 :3 :3

ස්තුති :3",False,"[0, 126]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,2842456160,2842456160,,,,,False,0,0,0,0,5.58836435638555E+017,5.58836435638555E+017,False,False,si,,,,,,,,,,1
163,1.27436128155491E+018,Sat Jun 20 15:19:40 +0000 2020,1.27436128155491E+018,1.27436128155491E+018,"@irajonline @sajithpremadasa @pcranawaka @anuradisanayake @BimalRathnayake @ajithpperera_p @NoizeNews @milindarj ජීවිතේට දැකලා නෑ උඹ වගේ සක්කිලි වැසිගෙ පුතෙක්, පුලුවන් නම් උඹෙ අම්මාවත් රාජපක්ශ හුකන්න ඇහුවොත් දිපන්",False,"[113, 213]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'irajonline', 'name': 'IRAJ', 'id': 124982587, 'id_str': '124982587', 'indices': [0, 11]}, {'screen_name': 'sajithpremadasa', 'name': 'Sajith Premadasa', 'id': 106014897, 'id_str': '106014897', 'indices': [12, 28]}, {'screen_name': 'pcranawaka', 'name': 'Patali Champika Ranawaka', 'id': 2300685198, 'id_str': '2300685198', 'indices': [29, 40]}, {'screen_name': 'anuradisanayake', 'name': 'Anura Kumara Dissanayake', 'id': 2549159352, 'id_str': '2549159352', 'indices': [41, 57]}, {'screen_name': 'BimalRathnayake', 'name': 'Bimal Rathnayake', 'id': 1073463713213095936, 'id_str': '1073463713213095936', 'indices': [58, 74]}, {'screen_name': 'ajithpperera_p', 'name': 'Ajith P Perera', 'id': 847901076, 'id_str': '847901076', 'indices': [75, 90]}, {'screen_name': 'NoizeNews', 'name': 'noizenews', 'id': 1245047811105648641, 'id_str': '1245047811105648641', 'indices': [91, 101]}, {'screen_name': 'milindarj', 'name': 'Milinda Rajapaksha', 'id': 36129748, 'id_str': '36129748', 'indices': [102, 112]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.27429771133286E+018,1.27429771133286E+018,124982587,124982587,irajonline,1012589160,1012589160,,,,,False,0,7,0,0,1.27429771133286E+018,1.27429771133286E+018,False,False,si,,,,,,,,,,1
164,9.59817618952618E+017,Sat Feb 03 15:55:27 +0000 2018,9.59817618952618E+017,9.59817618952618E+017,@d3vinlive @IamHisAnchor ට හුකන්න කැරි කිරිටොපා තොට දෙන්නම් 😂,False,"[25, 61]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'd3vinlive', 'name': 'devin', 'id': 733962612908511232, 'id_str': '733962612908511232', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.59782572397027E+017,9.59782572397027E+017,7.33962612908511E+017,7.33962612908511E+017,d3vinlive,7.07102986049348E+017,7.07102986049348E+017,,,,,False,0,3,1,0,9.59782572397027E+017,9.59782572397027E+017,False,False,si,,,,,,,,,,1
165,1.36214470044727E+018,Wed Feb 17 20:59:38 +0000 2021,1.36214470044727E+018,1.36214470044727E+018,@baba_sau තන්දෙක උර උර හුත්ත පතුරු යනකල් හුකන්න හිතෙනව දෙනවනම්,False,"[10, 62]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'baba_sau', 'name': 'සුබා Baba', 'id': 1331292327558610950, 'id_str': '1331292327558610950', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.36132905432289E+018,1.36132905432289E+018,1.33129232755861E+018,1.33129232755861E+018,baba_sau,4173921101,4173921101,,,,,False,0,1,1,0,1.36132905432289E+018,1.36132905432289E+018,False,False,si,,,,,,,,,,1
166,9.60071645741253E+017,Sun Feb 04 08:44:52 +0000 2018,9.60071645741253E+017,9.60071645741253E+017,"හුකන්න ඇතින්නක් ඉල්ලුවම සියඹලා කැව්වා වගේ. 😂👌
#නූතනපිරුළු
#lka — feeling amused",False,"[0, 79]","{'hashtags': [{'text': 'නූතනපිරුළු', 'indices': [46, 57]}, {'text': 'lka', 'indices': [58, 62]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,416852441,416852441,,,,,False,0,1,0,0,9.60071645741253E+017,9.60071645741253E+017,False,False,si,,,,,,,,,,1
