,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,extended_entities,possibly_sensitive,possibly_sensitive_editable,conversation_control,limited_actions,self_thread,quoted_status_id,quoted_status_id_str,quoted_status_permalink,card,label,
233,1.22973558440856E+018,Tue Feb 18 11:53:05 +0000 2020,1.22973558440856E+018,1.22973558440856E+018,@Heshan47010768 කොන්ක්‍රීට් කැරියා,False,"[16, 34]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.22973188070827E+018,1.22973188070827E+018,1.08685907273593E+018,1.08685907273593E+018,Hesh_SHAN2,4695571118,4695571118,,,,,False,0,24,10,2,1.22972161680588E+018,1.22972161680588E+018,False,False,si,,,,,,,,,,,,1,
234,1.20818658320927E+018,Sat Dec 21 00:45:03 +0000 2019,1.20818658320927E+018,1.20818658320927E+018,"මෙවන් බස් පිස්සෙක් වීම අගය කළ යුතුය!

Good Morning Tweeps! https://t.co/A6LJ6RH3Hl",False,"[0, 58]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1208186340690583552, 'id_str': '1208186340690583552', 'indices': [59, 82], 'media_url': 'http://pbs.twimg.com/media/EMRXE1tXYAAoNOs.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMRXE1tXYAAoNOs.jpg', 'url': 'https://t.co/A6LJ6RH3Hl', 'display_url': 'pic.twitter.com/A6LJ6RH3Hl', 'expanded_url': 'https://twitter.com/optimuspnj/status/1208186583209271296/photo/1', 'type': 'photo', 'original_info': {'width': 2048, 'height': 1536, 'focus_rects': [{'x': 0, 'y': 0, 'h': 1147, 'w': 2048}, {'x': 0, 'y': 0, 'h': 1536, 'w': 1536}, {'x': 95, 'y': 0, 'h': 1536, 'w': 1347}, {'x': 384, 'y': 0, 'h': 1536, 'w': 768}, {'x': 0, 'y': 0, 'h': 1536, 'w': 2048}]}, 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'orig': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}}}, {'id': 1208186383229181952, 'id_str': '1208186383229181952', 'indices': [59, 82], 'media_url': 'http://pbs.twimg.com/media/EMRXHULW4AA5F96.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMRXHULW4AA5F96.jpg', 'url': 'https://t.co/A6LJ6RH3Hl', 'display_url': 'pic.twitter.com/A6LJ6RH3Hl', 'expanded_url': 'https://twitter.com/optimuspnj/status/1208186583209271296/photo/1', 'type': 'photo', 'original_info': {'width': 2048, 'height': 1536, 'focus_rects': [{'x': 0, 'y': 0, 'h': 1147, 'w': 2048}, {'x': 256, 'y': 0, 'h': 1536, 'w': 1536}, {'x': 351, 'y': 0, 'h': 1536, 'w': 1347}, {'x': 640, 'y': 0, 'h': 1536, 'w': 768}, {'x': 0, 'y': 0, 'h': 1536, 'w': 2048}]}, 'sizes': {'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 992, 'y': 726, 'h': 72, 'w': 72}, {'x': 944, 'y': 318, 'h': 124, 'w': 124}]}, 'orig': {'faces': [{'x': 992, 'y': 726, 'h': 72, 'w': 72}, {'x': 944, 'y': 318, 'h': 124, 'w': 124}]}, 'medium': {'faces': [{'x': 581, 'y': 425, 'h': 42, 'w': 42}, {'x': 553, 'y': 186, 'h': 72, 'w': 72}]}, 'small': {'faces': [{'x': 329, 'y': 241, 'h': 23, 'w': 23}, {'x': 313, 'y': 105, 'h': 41, 'w': 41}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,178606641,178606641,,,,,False,20,112,9,1,1.20818658320927E+018,1.20818658320927E+018,False,False,si,,"{'media': [{'id': 1208186340690583552, 'id_str': '1208186340690583552', 'indices': [59, 82], 'media_url': 'http://pbs.twimg.com/media/EMRXE1tXYAAoNOs.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMRXE1tXYAAoNOs.jpg', 'url': 'https://t.co/A6LJ6RH3Hl', 'display_url': 'pic.twitter.com/A6LJ6RH3Hl', 'expanded_url': 'https://twitter.com/optimuspnj/status/1208186583209271296/photo/1', 'type': 'photo', 'original_info': {'width': 2048, 'height': 1536, 'focus_rects': [{'x': 0, 'y': 0, 'h': 1147, 'w': 2048}, {'x': 0, 'y': 0, 'h': 1536, 'w': 1536}, {'x': 95, 'y': 0, 'h': 1536, 'w': 1347}, {'x': 384, 'y': 0, 'h': 1536, 'w': 768}, {'x': 0, 'y': 0, 'h': 1536, 'w': 2048}]}, 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'orig': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}}, 'media_key': '3_1208186340690583552', 'ext_alt_text': None, 'ext_media_color': {'palette': [{'rgb': {'red': 4, 'green': 19, 'blue': 11}, 'percentage': 32.06}, {'rgb': {'red': 118, 'green': 143, 'blue': 75}, 'percentage': 31.72}, {'rgb': {'red': 125, 'green': 145, 'blue': 124}, 'percentage': 20.48}, {'rgb': {'red': 42, 'green': 60, 'blue': 30}, 'percentage': 4.56}, {'rgb': {'red': 31, 'green': 61, 'blue': 90}, 'percentage': 3.12}]}, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}, {'id': 1208186383229181952, 'id_str': '1208186383229181952', 'indices': [59, 82], 'media_url': 'http://pbs.twimg.com/media/EMRXHULW4AA5F96.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMRXHULW4AA5F96.jpg', 'url': 'https://t.co/A6LJ6RH3Hl', 'display_url': 'pic.twitter.com/A6LJ6RH3Hl', 'expanded_url': 'https://twitter.com/optimuspnj/status/1208186583209271296/photo/1', 'type': 'photo', 'original_info': {'width': 2048, 'height': 1536, 'focus_rects': [{'x': 0, 'y': 0, 'h': 1147, 'w': 2048}, {'x': 256, 'y': 0, 'h': 1536, 'w': 1536}, {'x': 351, 'y': 0, 'h': 1536, 'w': 1347}, {'x': 640, 'y': 0, 'h': 1536, 'w': 768}, {'x': 0, 'y': 0, 'h': 1536, 'w': 2048}]}, 'sizes': {'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 992, 'y': 726, 'h': 72, 'w': 72}, {'x': 944, 'y': 318, 'h': 124, 'w': 124}]}, 'orig': {'faces': [{'x': 992, 'y': 726, 'h': 72, 'w': 72}, {'x': 944, 'y': 318, 'h': 124, 'w': 124}]}, 'medium': {'faces': [{'x': 581, 'y': 425, 'h': 42, 'w': 42}, {'x': 553, 'y': 186, 'h': 72, 'w': 72}]}, 'small': {'faces': [{'x': 329, 'y': 241, 'h': 23, 'w': 23}, {'x': 313, 'y': 105, 'h': 41, 'w': 41}]}}, 'media_key': '3_1208186383229181952', 'ext_media_color': {'palette': [{'rgb': {'red': 173, 'green': 173, 'blue': 113}, 'percentage': 38.19}, {'rgb': {'red': 3, 'green': 5, 'blue': 4}, 'percentage': 28.01}, {'rgb': {'red': 175, 'green': 171, 'blue': 145}, 'percentage': 16.69}, {'rgb': {'red': 95, 'green': 92, 'blue': 41}, 'percentage': 4.22}, {'rgb': {'red': 10, 'green': 51, 'blue': 25}, 'percentage': 1.77}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,,,0,
235,1.12167957840397E+018,Fri Apr 26 07:37:05 +0000 2019,1.12167957840397E+018,1.12167957840397E+018,"කෝ කැරියා කෝ?

*See's President's statements*

ආ නෑ කමක්නෑ හම්බවුණා",False,"[0, 67]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,51682323,51682323,,,,,True,1,3,0,0,1.12167957840397E+018,1.12167957840397E+018,False,False,und,,,,,,,,1.12164165140591E+018,1.12164165140591E+018,"{'url': 'https://t.co/UKn8KzfHrP', 'expanded': 'https://twitter.com/AzzamAmeen/status/1121641651405905920', 'display': 'twitter.com/AzzamAmeen/sta…'}",,1,
236,1.28491208958959E+018,Sun Jul 19 18:04:49 +0000 2020,1.28491208958959E+018,1.28491208958959E+018,"සමහර චරිත ඉන්නවා හොදට ඉදල තරහ වුනත් 
ඒ තිබුන යාළු කමට කිසිම කැලලක් වෙන් නැති විදිහට රෙස්පා එකේ ඉන්න..❤️🙂
තවත් සමහර චරිත ඉන්නවා මම තමයි පොර මම තමයි කැරියා කියල හිතාගෙන අදිමානසිකත් වෙන් ජීවත් වෙන..😂😂🖐️",False,"[0, 199]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.23563546764055E+018,1.23563546764055E+018,,,,,False,0,0,0,0,1.28491208958959E+018,1.28491208958959E+018,False,False,si,,,,,,,,,,,,0,
238,1.18327236947902E+018,Sun Oct 13 06:44:51 +0000 2019,1.18327236947902E+018,1.18327236947902E+018,"වන් ලාස්ට් කොශ්ෂන්.

* ඉරාජ් දාපු පෝස්ට් ටික අයින් කරගෙන නේද 😌

මූ හිතන් ඇත්තේ හැම එකා එක්කම හැප්පිලා දිනන්න පුලුවන් කියලා ගොන් කැරියා. 😂 

පාඩුවේ පැත්තකට වෙලා උඹේ කැම්පේන් එක කරන් හිටපන් බන් ඉස්සර වගේ.",False,"[0, 202]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,4867064842,4867064842,,,,,False,2,69,3,1,1.18327236947902E+018,1.18327236947902E+018,False,False,si,,,,,,,,,,,,1,
240,1.1267144357147E+018,Fri May 10 05:03:49 +0000 2019,1.1267144357147E+018,1.1267144357147E+018,"පරයා තෝ උලමද රිලවද බොල?තොපේ කෙල්ලන්ට කපුටො කොටනවද  ඔය තරමට කඩු තියාගන්න කියපන් ඕව කොන්ඩෙ බැදපු චීන්නුන්ට ???
මුන් හිතන්නෙ අපි ඔටුකිරි බොනවා කියලාද?@AzzamAmeen https://t.co/Jzlg6HtPFZ",False,"[0, 158]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AzzamAmeen', 'name': 'Azzam Ameen', 'id': 140784400, 'id_str': '140784400', 'indices': [147, 158]}], 'urls': [], 'media': [{'id': 1126714405817765888, 'id_str': '1126714405817765888', 'indices': [159, 182], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1126714405817765888/pu/img/OvvCKJl0th0GP_I6.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1126714405817765888/pu/img/OvvCKJl0th0GP_I6.jpg', 'url': 'https://t.co/Jzlg6HtPFZ', 'display_url': 'pic.twitter.com/Jzlg6HtPFZ', 'expanded_url': 'https://twitter.com/ranjanieguruge/status/1126714435714703362/video/1', 'type': 'photo', 'original_info': {'width': 492, 'height': 360}, 'sizes': {'large': {'w': 492, 'h': 360, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 492, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 492, 'h': 360, 'resize': 'fit'}}, 'features': {}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2683641581,2683641581,,,,,False,15,74,9,3,1.1267144357147E+018,1.1267144357147E+018,False,False,si,,"{'media': [{'id': 1126714405817765888, 'id_str': '1126714405817765888', 'indices': [159, 182], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1126714405817765888/pu/img/OvvCKJl0th0GP_I6.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1126714405817765888/pu/img/OvvCKJl0th0GP_I6.jpg', 'url': 'https://t.co/Jzlg6HtPFZ', 'display_url': 'pic.twitter.com/Jzlg6HtPFZ', 'expanded_url': 'https://twitter.com/ranjanieguruge/status/1126714435714703362/video/1', 'type': 'video', 'original_info': {'width': 492, 'height': 360}, 'sizes': {'large': {'w': 492, 'h': 360, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 492, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 492, 'h': 360, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [41, 30], 'duration_millis': 17706, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1126714405817765888/pu/vid/492x360/X4NHXNSfS-ULLIMt.mp4?tag=9'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1126714405817765888/pu/pl/FFvQbylh8HafJWlV.m3u8?tag=9'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1126714405817765888/pu/vid/246x180/m2NvTQWijJqObWy2.mp4?tag=9'}]}, 'features': {}, 'media_key': '7_1126714405817765888', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': None, 'ext': {'mediaStats': {'r': {'ok': {'viewCount': '531'}}, 'ttl': -1}}, 'additional_media_info': {'monetizable': False}}]}",False,True,,,"{'id': 1126714435714703362, 'id_str': '1126714435714703362'}",,,,,1,
241,1.24899446679657E+018,Sat Apr 11 15:21:00 +0000 2020,1.24899446679657E+018,1.24899446679657E+018,@subhaashan උබනෙ දැන් මේ වැලපෙන්නෙ. උබ පිහ ගනින්. මටනම් ගානක් වත් නෑ. ෆේක් වලට රිප්ලයි කරල නෝන්ඩි උනා මදිද තොට. පොන්නයො ගෙනාපු නැව් තොපිනම්.,False,"[12, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'subhaashan', 'name': '𝓢𝓾𝓫𝓱𝓪𝓼𝓱', 'id': 1510693087, 'id_str': '1510693087', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.24899368965081E+018,1.24899368965081E+018,1510693087,1510693087,subhaashan,1.13806437267098E+018,1.13806437267098E+018,,,,,False,0,0,1,0,1.24899072601847E+018,1.24899072601847E+018,False,False,si,,,,,,,,,,,,1,
242,8.11948800428233E+017,Thu Dec 22 14:57:33 +0000 2016,8.11948800428233E+017,8.11948800428233E+017,"කැරි පොන්නයා 😂
#ChildhoodNickNamesLK",False,"[0, 36]","{'hashtags': [{'text': 'ChildhoodNickNamesLK', 'indices': [15, 36]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2891910440,2891910440,,,,,False,0,2,1,0,8.11948800428233E+017,8.11948800428233E+017,False,False,si,,,,,,,,,,,,1,
243,1.2346876083678E+018,Tue Mar 03 03:50:39 +0000 2020,1.2346876083678E+018,1.2346876083678E+018,"""අඩෝ මං ඌට ගහල තියෙනව බන් ඌ හෙන ඔලුවෙන් ඉන්නෙ කැරියා""

""අඩෝ මං ඒකීට ගහලත් තියෙනවා""

කාලය මැවූ වෙනස 😂",False,"[0, 100]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,352931832,352931832,,,,,False,0,8,1,0,1.2346876083678E+018,1.2346876083678E+018,False,False,si,,,,,,,,,,,,1,
244,1.24211715841664E+018,Mon Mar 23 15:53:02 +0000 2020,1.24211715841664E+018,1.24211715841664E+018,"කොරෝනා මර්දනය අඩාල කිරීමට රනිල් දුෂ්ඨ උත්සාහයක! – 
ඇඳිරි නිතිය අතරේ මහින්දගෙන් ලිපියක්
@GotabayaR @PresRajapaksa @RW_UNP @sajithpremadasa @officialunp https://t.co/UOfVHC9Muv",False,"[0, 150]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'GotabayaR', 'name': 'Gotabaya Rajapaksa', 'id': 3191855185, 'id_str': '3191855185', 'indices': [87, 97]}, {'screen_name': 'PresRajapaksa', 'name': 'Mahinda Rajapaksa', 'id': 1003757702, 'id_str': '1003757702', 'indices': [98, 112]}, {'screen_name': 'RW_UNP', 'name': 'Ranil Wickremesinghe', 'id': 2913830408, 'id_str': '2913830408', 'indices': [113, 120]}, {'screen_name': 'sajithpremadasa', 'name': 'Sajith Premadasa', 'id': 106014897, 'id_str': '106014897', 'indices': [121, 137]}, {'screen_name': 'officialunp', 'name': 'UNP', 'id': 785344686, 'id_str': '785344686', 'indices': [138, 150]}], 'urls': [], 'media': [{'id': 1242117051105390594, 'id_str': '1242117051105390594', 'indices': [151, 174], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1242117051105390594/pu/img/Hz2huy0t1OfKuu5t.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1242117051105390594/pu/img/Hz2huy0t1OfKuu5t.jpg', 'url': 'https://t.co/UOfVHC9Muv', 'display_url': 'pic.twitter.com/UOfVHC9Muv', 'expanded_url': 'https://twitter.com/ranjanieguruge/status/1242117158416637953/video/1', 'type': 'photo', 'original_info': {'width': 480, 'height': 608}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 480, 'h': 608, 'resize': 'fit'}, 'large': {'w': 480, 'h': 608, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 608, 'resize': 'fit'}}, 'features': {}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2683641581,2683641581,,,,,False,2,21,15,2,1.24211715841664E+018,1.24211715841664E+018,False,False,si,,"{'media': [{'id': 1242117051105390594, 'id_str': '1242117051105390594', 'indices': [151, 174], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1242117051105390594/pu/img/Hz2huy0t1OfKuu5t.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1242117051105390594/pu/img/Hz2huy0t1OfKuu5t.jpg', 'url': 'https://t.co/UOfVHC9Muv', 'display_url': 'pic.twitter.com/UOfVHC9Muv', 'expanded_url': 'https://twitter.com/ranjanieguruge/status/1242117158416637953/video/1', 'type': 'video', 'original_info': {'width': 480, 'height': 608}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 480, 'h': 608, 'resize': 'fit'}, 'large': {'w': 480, 'h': 608, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 608, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [15, 19], 'duration_millis': 125133, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1242117051105390594/pu/pl/IZnaTAYc-z8A6WZE.m3u8?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1242117051105390594/pu/vid/360x456/jM9HeR9vSbb96yWk.mp4?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1242117051105390594/pu/vid/480x608/c21PhSJWyjHBiQRP.mp4?tag=10'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1242117051105390594/pu/vid/320x404/jQWTfONNOY3vAMAk.mp4?tag=10'}]}, 'features': {}, 'media_key': '7_1242117051105390594', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': None, 'ext': {'mediaStats': {'r': {'ok': {'viewCount': '447'}}, 'ttl': -1}}, 'additional_media_info': {'monetizable': False}}]}",False,True,,,"{'id': 1242117158416637953, 'id_str': '1242117158416637953'}",,,,,0,
